date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:06:16	1569/1569	---M--	200	added ('OK')	text/javascript	date:Tue,%2025%20Jun%202024%2015:51:27%20GMT	https://www.codehiddenlanguage.com/Chapter17/Chapter17OscillatingRelay.json.js	/Users/skrjs/websites/web1/www.codehiddenlanguage.com/Chapter17/Chapter17OscillatingRelay.json.js	(from https://www.codehiddenlanguage.com/Chapter17/)
15:06:17	2815/2815	---M--	200	added ('OK')	text/javascript	date:Tue,%2025%20Jun%202024%2015:51:18%20GMT	https://www.codehiddenlanguage.com/Chapter17/Chapter17FirstFlipFlop.json.js	/Users/skrjs/websites/web1/www.codehiddenlanguage.com/Chapter17/Chapter17FirstFlipFlop.json.js	(from https://www.codehiddenlanguage.com/Chapter17/)
15:06:18	1739/1739	---M--	200	added ('OK')	text/javascript	date:Tue,%2025%20Jun%202024%2015:51:25%20GMT	https://www.codehiddenlanguage.com/Chapter17/Chapter17FlipFlopCoreRS.json.js	/Users/skrjs/websites/web1/www.codehiddenlanguage.com/Chapter17/Chapter17FlipFlopCoreRS.json.js	(from https://www.codehiddenlanguage.com/Chapter17/)
15:06:19	1575/1575	---M--	200	added ('OK')	text/javascript	date:Tue,%2025%20Jun%202024%2015:51:29%20GMT	https://www.codehiddenlanguage.com/Chapter17/Chapter17RSFlipFlop.json.js	/Users/skrjs/websites/web1/www.codehiddenlanguage.com/Chapter17/Chapter17RSFlipFlop.json.js	(from https://www.codehiddenlanguage.com/Chapter17/)
15:06:20	1287/1287	---M--	200	added ('OK')	text/javascript	date:Tue,%2025%20Jun%202024%2015:51:21%20GMT	https://www.codehiddenlanguage.com/Chapter17/Chapter17FlipFlopCoreD.json.js	/Users/skrjs/websites/web1/www.codehiddenlanguage.com/Chapter17/Chapter17FlipFlopCoreD.json.js	(from https://www.codehiddenlanguage.com/Chapter17/)
15:06:21	1902/1902	---M--	200	added ('OK')	text/javascript	date:Tue,%2025%20Jun%202024%2015:51:26%20GMT	https://www.codehiddenlanguage.com/Chapter17/Chapter17HoldFlipFlop.json.js	/Users/skrjs/websites/web1/www.codehiddenlanguage.com/Chapter17/Chapter17HoldFlipFlop.json.js	(from https://www.codehiddenlanguage.com/Chapter17/)
15:06:22	2210/2210	---M--	200	added ('OK')	text/javascript	date:Tue,%2025%20Jun%202024%2015:51:07%20GMT	https://www.codehiddenlanguage.com/Chapter17/Chapter17DTypeFlipFlop.json.js	/Users/skrjs/websites/web1/www.codehiddenlanguage.com/Chapter17/Chapter17DTypeFlipFlop.json.js	(from https://www.codehiddenlanguage.com/Chapter17/)
15:06:23	2540/2540	---M--	200	added ('OK')	text/javascript	date:Tue,%2025%20Jun%202024%2015:51:24%20GMT	https://www.codehiddenlanguage.com/Chapter17/Chapter17FlipFlopCoreEdge.json.js	/Users/skrjs/websites/web1/www.codehiddenlanguage.com/Chapter17/Chapter17FlipFlopCoreEdge.json.js	(from https://www.codehiddenlanguage.com/Chapter17/)
15:06:24	1698/1698	---M--	200	added ('OK')	text/javascript	date:Tue,%2025%20Jun%202024%2015:51:10%20GMT	https://www.codehiddenlanguage.com/Chapter17/Chapter17EdgeTriggeredFlipFlop.json.js	/Users/skrjs/websites/web1/www.codehiddenlanguage.com/Chapter17/Chapter17EdgeTriggeredFlipFlop.json.js	(from https://www.codehiddenlanguage.com/Chapter17/)
15:06:25	2229/2229	---M--	200	added ('OK')	text/javascript	date:Tue,%2025%20Jun%202024%2015:51:14%20GMT	https://www.codehiddenlanguage.com/Chapter17/Chapter17EightBitAdderComponent.json.js	/Users/skrjs/websites/web1/www.codehiddenlanguage.com/Chapter17/Chapter17EightBitAdderComponent.json.js	(from https://www.codehiddenlanguage.com/Chapter17/)
15:06:26	5219/5219	---M--	200	added ('OK')	text/javascript	date:Tue,%2025%20Jun%202024%2015:51:13%20GMT	https://www.codehiddenlanguage.com/Chapter17/Chapter17EightBitAccumulatingAdder.json.js	/Users/skrjs/websites/web1/www.codehiddenlanguage.com/Chapter17/Chapter17EightBitAccumulatingAdder.json.js	(from https://www.codehiddenlanguage.com/Chapter17/)
15:06:27	1708/1708	---M--	200	added ('OK')	text/javascript	date:Tue,%2025%20Jun%202024%2015:51:15%20GMT	https://www.codehiddenlanguage.com/Chapter17/Chapter17EightBitRippleComponent.json.js	/Users/skrjs/websites/web1/www.codehiddenlanguage.com/Chapter17/Chapter17EightBitRippleComponent.json.js	(from https://www.codehiddenlanguage.com/Chapter17/)
15:06:28	3121/3121	---M--	200	added ('OK')	text/javascript	date:Tue,%2025%20Jun%202024%2015:51:17%20GMT	https://www.codehiddenlanguage.com/Chapter17/Chapter17EightBitRippleCounter.json.js	/Users/skrjs/websites/web1/www.codehiddenlanguage.com/Chapter17/Chapter17EightBitRippleCounter.json.js	(from https://www.codehiddenlanguage.com/Chapter17/)
15:06:29	1503/1503	---M--	200	added ('OK')	text/javascript	date:Tue,%2025%20Jun%202024%2015:51:22%20GMT	https://www.codehiddenlanguage.com/Chapter17/Chapter17FlipFlopCoreDClear.json.js	/Users/skrjs/websites/web1/www.codehiddenlanguage.com/Chapter17/Chapter17FlipFlopCoreDClear.json.js	(from https://www.codehiddenlanguage.com/Chapter17/)
15:06:30	2841/2841	---M--	200	added ('OK')	text/javascript	date:Tue,%2025%20Jun%202024%2015:51:09%20GMT	https://www.codehiddenlanguage.com/Chapter17/Chapter17DTypeFlipFlopWithClear.json.js	/Users/skrjs/websites/web1/www.codehiddenlanguage.com/Chapter17/Chapter17DTypeFlipFlopWithClear.json.js	(from https://www.codehiddenlanguage.com/Chapter17/)
15:06:31	8055/8055	---M--	200	added ('OK')	text/javascript	date:Tue,%2025%20Jun%202024%2015:51:20%20GMT	https://www.codehiddenlanguage.com/Chapter17/Chapter17FlipFlopCoreClearPreset.json.js	/Users/skrjs/websites/web1/www.codehiddenlanguage.com/Chapter17/Chapter17FlipFlopCoreClearPreset.json.js	(from https://www.codehiddenlanguage.com/Chapter17/)
15:06:32	2321/2321	---M--	200	added ('OK')	text/javascript	date:Tue,%2025%20Jun%202024%2015:51:11%20GMT	https://www.codehiddenlanguage.com/Chapter17/Chapter17EdgeTriggeredFlipFlopWithClear.json.js	/Users/skrjs/websites/web1/www.codehiddenlanguage.com/Chapter17/Chapter17EdgeTriggeredFlipFlopWithClear.json.js	(from https://www.codehiddenlanguage.com/Chapter17/)
15:06:33	28840/28840	---M--	200	added ('OK')	text/javascript	date:Tue,%2025%20Jun%202024%2015:49:51%20GMT	https://www.codehiddenlanguage.com/PropagatingBoxesLib.240618.js	/Users/skrjs/websites/web1/www.codehiddenlanguage.com/PropagatingBoxesLib.240618.js	(from https://www.codehiddenlanguage.com/Chapter18/)
15:06:34	23692/23692	---M--	200	added ('OK')	text/javascript	date:Tue,%2025%20Jun%202024%2015:50:03%20GMT	https://www.codehiddenlanguage.com/PropagatingSemiconductorsLib.240618.js	/Users/skrjs/websites/web1/www.codehiddenlanguage.com/PropagatingSemiconductorsLib.240618.js	(from https://www.codehiddenlanguage.com/Chapter18/)
15:06:35	1090/1090	---M--	200	added ('OK')	text/javascript	date:Tue,%2025%20Jun%202024%2015:51:45%20GMT	https://www.codehiddenlanguage.com/Chapter18/Chapter18FlipFlop.json.js	/Users/skrjs/websites/web1/www.codehiddenlanguage.com/Chapter18/Chapter18FlipFlop.json.js	(from https://www.codehiddenlanguage.com/Chapter18/)
15:06:36	2462/2462	---M--	200	added ('OK')	text/javascript	date:Tue,%2025%20Jun%202024%2015:51:54%20GMT	https://www.codehiddenlanguage.com/Chapter18/Chapter18LowNoReset.json.js	/Users/skrjs/websites/web1/www.codehiddenlanguage.com/Chapter18/Chapter18LowNoReset.json.js	(from https://www.codehiddenlanguage.com/Chapter18/)
15:06:37	2535/2535	---M--	200	added ('OK')	text/javascript	date:Tue,%2025%20Jun%202024%2015:51:56%20GMT	https://www.codehiddenlanguage.com/Chapter18/Chapter18LowReset.json.js	/Users/skrjs/websites/web1/www.codehiddenlanguage.com/Chapter18/Chapter18LowReset.json.js	(from https://www.codehiddenlanguage.com/Chapter18/)
15:06:38	3178/3178	---M--	200	added ('OK')	text/javascript	date:Tue,%2025%20Jun%202024%2015:51:53%20GMT	https://www.codehiddenlanguage.com/Chapter18/Chapter18LowDigit.json.js	/Users/skrjs/websites/web1/www.codehiddenlanguage.com/Chapter18/Chapter18LowDigit.json.js	(from https://www.codehiddenlanguage.com/Chapter18/)
15:06:39	4706/4706	---M--	200	added ('OK')	text/javascript	date:Tue,%2025%20Jun%202024%2015:51:48%20GMT	https://www.codehiddenlanguage.com/Chapter18/Chapter18HighDigit.json.js	/Users/skrjs/websites/web1/www.codehiddenlanguage.com/Chapter18/Chapter18HighDigit.json.js	(from https://www.codehiddenlanguage.com/Chapter18/)
15:06:40	2121/2121	---M--	200	added ('OK')	text/javascript	date:Tue,%2025%20Jun%202024%2015:52:05%20GMT	https://www.codehiddenlanguage.com/Chapter18/Chapter18TwoDigits.json.js	/Users/skrjs/websites/web1/www.codehiddenlanguage.com/Chapter18/Chapter18TwoDigits.json.js	(from https://www.codehiddenlanguage.com/Chapter18/)
15:06:41	4360/4360	---M--	200	added ('OK')	text/javascript	date:Tue,%2025%20Jun%202024%2015:51:50%20GMT	https://www.codehiddenlanguage.com/Chapter18/Chapter18HoursCore.json.js	/Users/skrjs/websites/web1/www.codehiddenlanguage.com/Chapter18/Chapter18HoursCore.json.js	(from https://www.codehiddenlanguage.com/Chapter18/)
15:06:42	2690/2690	---M--	200	added ('OK')	text/javascript	date:Tue,%2025%20Jun%202024%2015:51:49%20GMT	https://www.codehiddenlanguage.com/Chapter18/Chapter18Hours.json.js	/Users/skrjs/websites/web1/www.codehiddenlanguage.com/Chapter18/Chapter18Hours.json.js	(from https://www.codehiddenlanguage.com/Chapter18/)
15:06:43	1444/1444	---M--	200	added ('OK')	text/javascript	date:Tue,%2025%20Jun%202024%2015:51:52%20GMT	https://www.codehiddenlanguage.com/Chapter18/Chapter18HoursLights.json.js	/Users/skrjs/websites/web1/www.codehiddenlanguage.com/Chapter18/Chapter18HoursLights.json.js	(from https://www.codehiddenlanguage.com/Chapter18/)
15:06:44	711/711	---M--	200	added ('OK')	text/javascript	date:Tue,%2025%20Jun%202024%2015:51:31%20GMT	https://www.codehiddenlanguage.com/Chapter18/Chapter18AmPm.json.js	/Users/skrjs/websites/web1/www.codehiddenlanguage.com/Chapter18/Chapter18AmPm.json.js	(from https://www.codehiddenlanguage.com/Chapter18/)
15:06:45	876/876	---M--	200	added ('OK')	text/javascript	date:Tue,%2025%20Jun%202024%2015:52:00%20GMT	https://www.codehiddenlanguage.com/Chapter18/Chapter18Oscillator.json.js	/Users/skrjs/websites/web1/www.codehiddenlanguage.com/Chapter18/Chapter18Oscillator.json.js	(from https://www.codehiddenlanguage.com/Chapter18/)
15:06:46	2648/2648	---M--	200	added ('OK')	text/javascript	date:Tue,%2025%20Jun%202024%2015:51:37%20GMT	https://www.codehiddenlanguage.com/Chapter18/Chapter18BinaryClock.json.js	/Users/skrjs/websites/web1/www.codehiddenlanguage.com/Chapter18/Chapter18BinaryClock.json.js	(from https://www.codehiddenlanguage.com/Chapter18/)
15:06:47	3933/3933	---M--	200	added ('OK')	text/javascript	date:Tue,%2025%20Jun%202024%2015:52:01%20GMT	https://www.codehiddenlanguage.com/Chapter18/Chapter18SettableBinaryClock.json.js	/Users/skrjs/websites/web1/www.codehiddenlanguage.com/Chapter18/Chapter18SettableBinaryClock.json.js	(from https://www.codehiddenlanguage.com/Chapter18/)
15:06:48	14212/14212	---M--	200	added ('OK')	text/javascript	date:Tue,%2025%20Jun%202024%2015:51:34%20GMT	https://www.codehiddenlanguage.com/Chapter18/Chapter18BcdDecoder.json.js	/Users/skrjs/websites/web1/www.codehiddenlanguage.com/Chapter18/Chapter18BcdDecoder.json.js	(from https://www.codehiddenlanguage.com/Chapter18/)
15:06:49	4362/4362	---M--	200	added ('OK')	text/javascript	date:Tue,%2025%20Jun%202024%2015:51:57%20GMT	https://www.codehiddenlanguage.com/Chapter18/Chapter18NixieDecoder.json.js	/Users/skrjs/websites/web1/www.codehiddenlanguage.com/Chapter18/Chapter18NixieDecoder.json.js	(from https://www.codehiddenlanguage.com/Chapter18/)
15:06:50	1905/1905	---M--	200	added ('OK')	text/javascript	date:Tue,%2025%20Jun%202024%2015:51:58%20GMT	https://www.codehiddenlanguage.com/Chapter18/Chapter18NixieDisplay.json.js	/Users/skrjs/websites/web1/www.codehiddenlanguage.com/Chapter18/Chapter18NixieDisplay.json.js	(from https://www.codehiddenlanguage.com/Chapter18/)
15:06:51	9251/9251	---M--	200	added ('OK')	text/javascript	date:Tue,%2025%20Jun%202024%2015:52:02%20GMT	https://www.codehiddenlanguage.com/Chapter18/Chapter18SevenSegmentDecoder.json.js	/Users/skrjs/websites/web1/www.codehiddenlanguage.com/Chapter18/Chapter18SevenSegmentDecoder.json.js	(from https://www.codehiddenlanguage.com/Chapter18/)
15:06:52	1910/1910	---M--	200	added ('OK')	text/javascript	date:Tue,%2025%20Jun%202024%2015:52:04%20GMT	https://www.codehiddenlanguage.com/Chapter18/Chapter18SevenSegmentDisplay.json.js	/Users/skrjs/websites/web1/www.codehiddenlanguage.com/Chapter18/Chapter18SevenSegmentDisplay.json.js	(from https://www.codehiddenlanguage.com/Chapter18/)
15:06:53	1805/1805	---M--	200	added ('OK')	text/javascript	date:Tue,%2025%20Jun%202024%2015:51:36%20GMT	https://www.codehiddenlanguage.com/Chapter18/Chapter18BcdGenerator.json.js	/Users/skrjs/websites/web1/www.codehiddenlanguage.com/Chapter18/Chapter18BcdGenerator.json.js	(from https://www.codehiddenlanguage.com/Chapter18/)
15:06:54	2750/2750	---M--	200	added ('OK')	text/javascript	date:Tue,%2025%20Jun%202024%2015:51:42%20GMT	https://www.codehiddenlanguage.com/Chapter18/Chapter18DotMatrixEnable.json.js	/Users/skrjs/websites/web1/www.codehiddenlanguage.com/Chapter18/Chapter18DotMatrixEnable.json.js	(from https://www.codehiddenlanguage.com/Chapter18/)
15:06:55	1094/1094	---M--	200	added ('OK')	text/javascript	date:Tue,%2025%20Jun%202024%2015:51:46%20GMT	https://www.codehiddenlanguage.com/Chapter18/Chapter18FlipFlop2.json.js	/Users/skrjs/websites/web1/www.codehiddenlanguage.com/Chapter18/Chapter18FlipFlop2.json.js	(from https://www.codehiddenlanguage.com/Chapter18/)
15:06:56	900/900	---M--	200	added ('OK')	text/javascript	date:Tue,%2025%20Jun%202024%2015:51:44%20GMT	https://www.codehiddenlanguage.com/Chapter18/Chapter18FastOscillator.json.js	/Users/skrjs/websites/web1/www.codehiddenlanguage.com/Chapter18/Chapter18FastOscillator.json.js	(from https://www.codehiddenlanguage.com/Chapter18/)
15:06:57	5652/5652	---M--	200	added ('OK')	text/javascript	date:Tue,%2025%20Jun%202024%2015:51:38%20GMT	https://www.codehiddenlanguage.com/Chapter18/Chapter18DotMatrixColumnDecoder.json.js	/Users/skrjs/websites/web1/www.codehiddenlanguage.com/Chapter18/Chapter18DotMatrixColumnDecoder.json.js	(from https://www.codehiddenlanguage.com/Chapter18/)
15:06:58	4073/4073	---M--	200	added ('OK')	text/javascript	date:Tue,%2025%20Jun%202024%2015:51:39%20GMT	https://www.codehiddenlanguage.com/Chapter18/Chapter18DotMatrixColumnSelect.json.js	/Users/skrjs/websites/web1/www.codehiddenlanguage.com/Chapter18/Chapter18DotMatrixColumnSelect.json.js	(from https://www.codehiddenlanguage.com/Chapter18/)
15:06:59	19717/19717	---M--	200	added ('OK')	text/javascript	date:Tue,%2025%20Jun%202024%2015:51:41%20GMT	https://www.codehiddenlanguage.com/Chapter18/Chapter18DotMatrixDisplay.json.js	/Users/skrjs/websites/web1/www.codehiddenlanguage.com/Chapter18/Chapter18DotMatrixDisplay.json.js	(from https://www.codehiddenlanguage.com/Chapter18/)
15:07:00	4292/4292	---M--	200	added ('OK')	text/javascript	date:Tue,%2025%20Jun%202024%2015:52:17%20GMT	https://www.codehiddenlanguage.com/Chapter19/Chapter19OneBitMemory.json.js	/Users/skrjs/websites/web1/www.codehiddenlanguage.com/Chapter19/Chapter19OneBitMemory.json.js	(from https://www.codehiddenlanguage.com/Chapter19/)
15:07:01	3350/3350	---M--	200	added ('OK')	text/javascript	date:Tue,%2025%20Jun%202024%2015:52:13%20GMT	https://www.codehiddenlanguage.com/Chapter19/Chapter19MemoryBit.json.js	/Users/skrjs/websites/web1/www.codehiddenlanguage.com/Chapter19/Chapter19MemoryBit.json.js	(from https://www.codehiddenlanguage.com/Chapter19/)
15:07:02	1191/1191	---M--	200	added ('OK')	text/javascript	date:Tue,%2025%20Jun%202024%2015:52:15%20GMT	https://www.codehiddenlanguage.com/Chapter19/Chapter19MemoryBitIo.json.js	/Users/skrjs/websites/web1/www.codehiddenlanguage.com/Chapter19/Chapter19MemoryBitIo.json.js	(from https://www.codehiddenlanguage.com/Chapter19/)
15:07:03	3942/3942	---M--	200	added ('OK')	text/javascript	date:Tue,%2025%20Jun%202024%2015:52:09%20GMT	https://www.codehiddenlanguage.com/Chapter19/Chapter19EightBitMemory.json.js	/Users/skrjs/websites/web1/www.codehiddenlanguage.com/Chapter19/Chapter19EightBitMemory.json.js	(from https://www.codehiddenlanguage.com/Chapter19/)
15:07:04	6626/6626	---M--	200	added ('OK')	text/javascript	date:Tue,%2025%20Jun%202024%2015:52:08%20GMT	https://www.codehiddenlanguage.com/Chapter19/Chapter19EightAnds.json.js	/Users/skrjs/websites/web1/www.codehiddenlanguage.com/Chapter19/Chapter19EightAnds.json.js	(from https://www.codehiddenlanguage.com/Chapter19/)
15:07:05	746/746	---M-Z	404	error ('Not%20Found')	text/html	date:Tue,%2009%20Jan%202024%2014:21:49%20GMT	https://www.codehiddenlanguage.com/Chapter19/Chapter19ThreeToEightDecoder.json.js	/Users/skrjs/websites/web1/www.codehiddenlanguage.com/Chapter19/Chapter19ThreeToEightDecoder.json.js	(from https://www.codehiddenlanguage.com/Chapter19/)
15:07:06	746/746	---M-Z	404	error ('Not%20Found')	text/html	date:Tue,%2009%20Jan%202024%2014:21:49%20GMT	https://www.codehiddenlanguage.com/Chapter19/Chapter19EightToOneSelector.json.js	/Users/skrjs/websites/web1/www.codehiddenlanguage.com/Chapter19/Chapter19EightToOneSelector.json.js	(from https://www.codehiddenlanguage.com/Chapter19/)
15:07:07	17110/17110	---M--	200	added ('OK')	text/javascript	date:Tue,%2025%20Jun%202024%2015:52:11%20GMT	https://www.codehiddenlanguage.com/Chapter19/Chapter19EightByOneRam.json.js	/Users/skrjs/websites/web1/www.codehiddenlanguage.com/Chapter19/Chapter19EightByOneRam.json.js	(from https://www.codehiddenlanguage.com/Chapter19/)
15:07:08	4124/4124	---M--	200	added ('OK')	text/javascript	date:Tue,%2025%20Jun%202024%2015:52:16%20GMT	https://www.codehiddenlanguage.com/Chapter19/Chapter19MemoryCell.json.js	/Users/skrjs/websites/web1/www.codehiddenlanguage.com/Chapter19/Chapter19MemoryCell.json.js	(from https://www.codehiddenlanguage.com/Chapter19/)
15:07:09	5360/5360	---M--	200	added ('OK')	text/javascript	date:Tue,%2025%20Jun%202024%2015:52:19%20GMT	https://www.codehiddenlanguage.com/Chapter19/Chapter19OneByteMemory.json.js	/Users/skrjs/websites/web1/www.codehiddenlanguage.com/Chapter19/Chapter19OneByteMemory.json.js	(from https://www.codehiddenlanguage.com/Chapter19/)
15:07:10	25187/25187	---M--	200	added ('OK')	text/javascript	date:Tue,%2025%20Jun%202024%2015:52:20%20GMT	https://www.codehiddenlanguage.com/Chapter19/Chapter19SixteenByEightArray.json.js	/Users/skrjs/websites/web1/www.codehiddenlanguage.com/Chapter19/Chapter19SixteenByEightArray.json.js	(from https://www.codehiddenlanguage.com/Chapter19/)
15:07:11	17737/17737	---M--	200	added ('OK')	text/javascript	date:Tue,%2025%20Jun%202024%2015:52:12%20GMT	https://www.codehiddenlanguage.com/Chapter19/Chapter19FourToSixteenDecoder.json.js	/Users/skrjs/websites/web1/www.codehiddenlanguage.com/Chapter19/Chapter19FourToSixteenDecoder.json.js	(from https://www.codehiddenlanguage.com/Chapter19/)
15:07:12	25131/25131	---M--	200	added ('OK')	text/javascript	date:Tue,%2025%20Jun%202024%2015:52:22%20GMT	https://www.codehiddenlanguage.com/Chapter19/Chapter19SixteenByEightRam.json.js	/Users/skrjs/websites/web1/www.codehiddenlanguage.com/Chapter19/Chapter19SixteenByEightRam.json.js	(from https://www.codehiddenlanguage.com/Chapter19/)
15:07:13	12303/12303	---M--	200	added ('OK')	text/javascript	date:Tue,%2025%20Jun%202024%2015:50:00%20GMT	https://www.codehiddenlanguage.com/PropagatingMemoryLib.240618.js	/Users/skrjs/websites/web1/www.codehiddenlanguage.com/PropagatingMemoryLib.240618.js	(from https://www.codehiddenlanguage.com/Chapter20/)
15:07:14	14803/14803	---M--	200	added ('OK')	text/javascript	date:Tue,%2025%20Jun%202024%2015:49:54%20GMT	https://www.codehiddenlanguage.com/PropagatingDataPathLib.240618.js	/Users/skrjs/websites/web1/www.codehiddenlanguage.com/PropagatingDataPathLib.240618.js	(from https://www.codehiddenlanguage.com/Chapter20/)
15:07:15	9670/9670	---M--	200	added ('OK')	text/javascript	date:Tue,%2025%20Jun%202024%2015:52:24%20GMT	https://www.codehiddenlanguage.com/Chapter20/Chapter20OneByteAdder.json.js	/Users/skrjs/websites/web1/www.codehiddenlanguage.com/Chapter20/Chapter20OneByteAdder.json.js	(from https://www.codehiddenlanguage.com/Chapter20/)
15:07:16	30275/30275	---M--	200	added ('OK')	text/javascript	date:Tue,%2025%20Jun%202024%2015:52:26%20GMT	https://www.codehiddenlanguage.com/Chapter20/Chapter20ThreeByteAdder.json.js	/Users/skrjs/websites/web1/www.codehiddenlanguage.com/Chapter20/Chapter20ThreeByteAdder.json.js	(from https://www.codehiddenlanguage.com/Chapter20/)
15:07:17	4855/4855	---M--	200	added ('OK')	text/javascript	date:Tue,%2025%20Jun%202024%2015:49:48%20GMT	https://www.codehiddenlanguage.com/PropagatingAdvBoxesLib.240618.js	/Users/skrjs/websites/web1/www.codehiddenlanguage.com/PropagatingAdvBoxesLib.240618.js	(from https://www.codehiddenlanguage.com/Chapter21/)
15:07:18	6469/6469	---M--	200	added ('OK')	text/javascript	date:Tue,%2025%20Jun%202024%2015:52:28%20GMT	https://www.codehiddenlanguage.com/Chapter21/Chapter21AddSubtractUnit.json.js	/Users/skrjs/websites/web1/www.codehiddenlanguage.com/Chapter21/Chapter21AddSubtractUnit.json.js	(from https://www.codehiddenlanguage.com/Chapter21/)
15:07:19	11173/11173	---M--	200	added ('OK')	text/javascript	date:Tue,%2025%20Jun%202024%2015:52:31%20GMT	https://www.codehiddenlanguage.com/Chapter21/Chapter21LogicUnit.json.js	/Users/skrjs/websites/web1/www.codehiddenlanguage.com/Chapter21/Chapter21LogicUnit.json.js	(from https://www.codehiddenlanguage.com/Chapter21/)
15:07:20	20066/20066	---M--	200	added ('OK')	text/javascript	date:Tue,%2025%20Jun%202024%2015:52:30%20GMT	https://www.codehiddenlanguage.com/Chapter21/Chapter21ArithmeticLogicUnit.json.js	/Users/skrjs/websites/web1/www.codehiddenlanguage.com/Chapter21/Chapter21ArithmeticLogicUnit.json.js	(from https://www.codehiddenlanguage.com/Chapter21/)
15:07:21	23197/23197	---M--	200	added ('OK')	text/javascript	date:Tue,%2025%20Jun%202024%2015:52:40%20GMT	https://www.codehiddenlanguage.com/Chapter22/Chapter22SimpleRegisterArray.json.js	/Users/skrjs/websites/web1/www.codehiddenlanguage.com/Chapter22/Chapter22SimpleRegisterArray.json.js	(from https://www.codehiddenlanguage.com/Chapter22/)
15:07:22	1875/1875	---M--	200	added ('OK')	text/javascript	date:Tue,%2025%20Jun%202024%2015:52:36%20GMT	https://www.codehiddenlanguage.com/Chapter22/Chapter22IncrementerDecrementerBit.json.js	/Users/skrjs/websites/web1/www.codehiddenlanguage.com/Chapter22/Chapter22IncrementerDecrementerBit.json.js	(from https://www.codehiddenlanguage.com/Chapter22/)
15:07:23	1802/1802	---M--	200	added ('OK')	text/javascript	date:Tue,%2025%20Jun%202024%2015:52:37%20GMT	https://www.codehiddenlanguage.com/Chapter22/Chapter22IncrementerDecrementerBitE.json.js	/Users/skrjs/websites/web1/www.codehiddenlanguage.com/Chapter22/Chapter22IncrementerDecrementerBitE.json.js	(from https://www.codehiddenlanguage.com/Chapter22/)
15:07:24	529/529	---M--	200	added ('OK')	text/javascript	date:Tue,%2025%20Jun%202024%2015:52:38%20GMT	https://www.codehiddenlanguage.com/Chapter22/Chapter22IncrementerDecrementerBitF.json.js	/Users/skrjs/websites/web1/www.codehiddenlanguage.com/Chapter22/Chapter22IncrementerDecrementerBitF.json.js	(from https://www.codehiddenlanguage.com/Chapter22/)
15:07:25	13512/13512	---M--	200	added ('OK')	text/javascript	date:Tue,%2025%20Jun%202024%2015:52:34%20GMT	https://www.codehiddenlanguage.com/Chapter22/Chapter22IncrementerDecrementer.json.js	/Users/skrjs/websites/web1/www.codehiddenlanguage.com/Chapter22/Chapter22IncrementerDecrementer.json.js	(from https://www.codehiddenlanguage.com/Chapter22/)
15:07:26	31499/31499	---M--	200	added ('OK')	text/javascript	date:Tue,%2025%20Jun%202024%2015:52:41%20GMT	https://www.codehiddenlanguage.com/Chapter22/Chapter22VersatileRegisterArray.json.js	/Users/skrjs/websites/web1/www.codehiddenlanguage.com/Chapter22/Chapter22VersatileRegisterArray.json.js	(from https://www.codehiddenlanguage.com/Chapter22/)
15:07:27	30366/30366	---M--	200	added ('OK')	text/javascript	date:Tue,%2025%20Jun%202024%2015:49:53%20GMT	https://www.codehiddenlanguage.com/PropagatingCpuBoxesLib.240618.js	/Users/skrjs/websites/web1/www.codehiddenlanguage.com/PropagatingCpuBoxesLib.240618.js	(from https://www.codehiddenlanguage.com/Chapter23/)
15:07:29	89034/89034	---M--	200	added ('OK')	text/javascript	date:Tue,%2025%20Jun%202024%2015:52:47%20GMT	https://www.codehiddenlanguage.com/Chapter23/Chapter23InstructionDecoder.json.js	/Users/skrjs/websites/web1/www.codehiddenlanguage.com/Chapter23/Chapter23InstructionDecoder.json.js	(from https://www.codehiddenlanguage.com/Chapter23/)
15:07:29	24137/24137	---M--	200	added ('OK')	text/javascript	date:Tue,%2025%20Jun%202024%2015:52:45%20GMT	https://www.codehiddenlanguage.com/Chapter23/Chapter23CPUCommon.json.js	/Users/skrjs/websites/web1/www.codehiddenlanguage.com/Chapter23/Chapter23CPUCommon.json.js	(from https://www.codehiddenlanguage.com/Chapter23/)
15:07:30	439/439	---M--	200	added ('OK')	text/javascript	date:Tue,%2025%20Jun%202024%2015:52:44%20GMT	https://www.codehiddenlanguage.com/Chapter23/Chapter23CentralProcessingUnit.json.js	/Users/skrjs/websites/web1/www.codehiddenlanguage.com/Chapter23/Chapter23CentralProcessingUnit.json.js	(from https://www.codehiddenlanguage.com/Chapter23/)
15:07:31	867/867	---M--	200	added ('OK')	text/javascript	date:Tue,%2025%20Jun%202024%2015:52:49%20GMT	https://www.codehiddenlanguage.com/Chapter24/Chapter24CentralProcessingUnit.json.js	/Users/skrjs/websites/web1/www.codehiddenlanguage.com/Chapter24/Chapter24CentralProcessingUnit.json.js	(from https://www.codehiddenlanguage.com/Chapter24/)
15:07:32	19687/19687	---M--	200	added ('OK')	text/javascript	date:Tue,%2025%20Jun%202024%2015:53:05%20GMT	https://www.codehiddenlanguage.com/Chapter27a/TestSuite.asm.js	/Users/skrjs/websites/web1/www.codehiddenlanguage.com/Chapter27a/TestSuite.asm.js	(from https://www.codehiddenlanguage.com/Chapter27a/)
